district,block,village_name,village_code
Bhadrak,Bhandaripokhari,ମନ୍ତା ଗଡ଼ିଆ,1607114
Bhadrak,Bhandaripokhari,ମନ୍ଦାର ଗଡ଼ିଆ,1607115
Bhadrak,Bhandaripokhari,ମଯୁରି ଗଡିଆ,1607057
Bhadrak,Bhandaripokhari,ମସଣା,1607033
Bhadrak,Bhandaripokhari,ମହମ୍ମଦ ପୁର,1607170
Bhadrak,Bhandaripokhari,ମହୁରା,1607058
Bhadrak,Bhandaripokhari,ମାନ୍ତ ପୁର,1607034
Bhadrak,Bhandaripokhari,ମାଳଦା,1607075
Bhadrak,Bhandaripokhari,ମାଳିପଦୀ,1607138
Bhadrak,Bhandaripokhari,ମିଟୁଆଣି,1607035
Bhadrak,Bhandaripokhari,ମୀରହସନ ପୁର,1607059
Bhadrak,Bhandaripokhari,ମୁଢା ପଦା,1607076
Bhadrak,Bhandaripokhari,ମୋବାରଖ ପୁର,1607094
Bhadrak,Bhandaripokhari,ମଢ଼ିଆଳି,1607113
Bhadrak,Bhandaripokhari,ଯଶୋଟିକିରୀ,1607036
Bhadrak,Bhandaripokhari,ରଘୁନାଥ ପୁର,1607077
Bhadrak,Bhandaripokhari,ରଣଜିତ,1607139
Bhadrak,Bhandaripokhari,ରହଣିଆଁ,1607156
Bhadrak,Bhandaripokhari,ରାଜେନ୍ଦ୍ର ପୁର,1607116
Bhadrak,Bhandaripokhari,ରାଜେନ୍ଦ୍ର ପୁର,1607060
Bhadrak,Bhandaripokhari,ରାଢୋ,1607157
Bhadrak,Bhandaripokhari,ରାଣୀପଡ଼ା,1607117
Bhadrak,Bhandaripokhari,ରାମଚନ୍ଦ୍ର ପୁର,1607037
Bhadrak,Bhandaripokhari,ରାମ ପୁର,1607078
Bhadrak,Bhandaripokhari,ରେବୋ,1607095
Bhadrak,Bhandaripokhari,ଲକ୍ଷ୍ମୀସାଗର,1607140
Bhadrak,Bhandaripokhari,ଶାସନ,1607171
Bhadrak,Bhandaripokhari,ଶିବବିନ୍ଧା,1607061
Bhadrak,Bhandaripokhari,ଷୋଳମ ପୁର,1607079
Bhadrak,Bhandaripokhari,ସଙ୍ଖୁଳା,1607118
Bhadrak,Bhandaripokhari,ସଚିନା,1607101
Bhadrak,Bhandaripokhari,ସଠଗାଁ,1607080
Bhadrak,Bhandaripokhari,ସମସମା ଦୌଲତ ପୁର,1607038
Bhadrak,Bhandaripokhari,ସମ୍ପୋଇ,1607096
Bhadrak,Bhandaripokhari,ସରଦ ପୁର,1607062
Bhadrak,Bhandaripokhari,ସରପଦା,1607141
Bhadrak,Bhandaripokhari,ସରସଦା,1607172
Bhadrak,Bhandaripokhari,ସରିଫ ପୁର,1607063
Bhadrak,Bhandaripokhari,ସାତସୋଳା,1607119
Bhadrak,Bhandaripokhari,ସାନ ବନସ୍ତା,1607014
Bhadrak,Bhandaripokhari,ସାନ ଶାସନ,1607120
Bhadrak,Bhandaripokhari,ସାନବାଙ୍କ ମୁହାଁ,1607142
Bhadrak,Bhandaripokhari,ସାରୋ,1607015
Bhadrak,Bhandaripokhari,ସାହୁ ମାଧ ଗଡ଼ିଆ,1607097
Bhadrak,Bhandaripokhari,ସିଆଳିଆ,1607098
Bhadrak,Bhandaripokhari,ସିମିଳିଆ,1607143
Bhadrak,Bhandaripokhari,ସୁରୁବଣ,1607173
Bhadrak,Bhandaripokhari,ସୋଲା ପୁର,1607121
Bhadrak,Bhandaripokhari,ହରିପୁର ବିନ୍ଧା,1607064
Bhadrak,Bhandaripokhari,ହାଜିପୁର,1607158
Bhadrak,Bhandaripokhari,ହେଲପୁର,1607065
Bhadrak,Bhadrak,ଅଣ୍ଢେଇ ପଲ୍ଲୀ,1602166
Bhadrak,Bhadrak,ଅନନ୍ତପୁର,1602131
Bhadrak,Bhadrak,ଅପର୍ତ୍ତିବିନ୍ଧା,1602163
Bhadrak,Bhadrak,ଅମରଗଡିଆ,1602108
Bhadrak,Bhadrak,ଅର୍ଣ୍ଣପାଳ,1602135
Bhadrak,Bhadrak,ଅସୁରା,1602075
Bhadrak,Bhadrak,ଆଟୋ,1602051
Bhadrak,Bhadrak,ଆମ୍ବରୋଳୀ,1602083
Bhadrak,Bhadrak,ଆହାରପଦା,1602019
Bhadrak,Bhadrak,ଇସଫପୁର,1602150
Bhadrak,Bhadrak,ଉକୁରା,1602130
Bhadrak,Bhadrak,ଏଡାଦେଇ,1602064
Bhadrak,Bhadrak,ଏରେଇ,1602067
Bhadrak,Bhadrak,ଏରଡ଼ା,1602012
Bhadrak,Bhadrak,ଏଲେଖା,1602144
Bhadrak,Bhadrak,ଓଗାଳପୁର,1602113
Bhadrak,Bhadrak,ଓଲଙ୍ଗ,1602056
Bhadrak,Bhadrak,କଣ୍ଟାପଡା,1602121
Bhadrak,Bhadrak,କଣ୍ଟାପାଳ,1602068
Bhadrak,Bhadrak,କଲେଇ,1602097
Bhadrak,Bhadrak,କଳାହାଣ୍ଡିଆ,1602168
Bhadrak,Bhadrak,କାଉପୁର,1602054
Bhadrak,Bhadrak,କାଦପଟା,1602115
Bhadrak,Bhadrak,କାଳିଦାସପୁର,1602087
Bhadrak,Bhadrak,କାସଲପୁର,1602141
Bhadrak,Bhadrak,କୁଆଁସ,1602159
Bhadrak,Bhadrak,କୁଆପଦା,1602110
Bhadrak,Bhadrak,କୁଡିଆ ମାଳ,1602065
Bhadrak,Bhadrak,କୁନ୍ତଳା,1602037
Bhadrak,Bhadrak,କୁରୁସିଙ୍ଗା,1602173
Bhadrak,Bhadrak,କୁଶୁନ ନଗର,1602061
Bhadrak,Bhadrak,କେଦାରପୁର,1602017
Bhadrak,Bhadrak,କେଦାରପୁର,1602029
Bhadrak,Bhadrak,କେଶପୁର,1602076
Bhadrak,Bhadrak,କୋଡଗମ୍ଭିର,1602001
Bhadrak,Bhadrak,କୋଡବରୁଆଁ,1602011
Bhadrak,Bhadrak,କୋରକୋରା,1602143
Bhadrak,Bhadrak,କୋରଣ୍ଟ,1602111
Bhadrak,Bhadrak,ଖଣ୍ଡତରା,1602093
Bhadrak,Bhadrak,ଖାନାବାଡ଼ି,1602167
Bhadrak,Bhadrak,ଖୋରଡଙ୍ଗ,1602162
Bhadrak,Bhadrak,ଖୋରସାହି,1602047
Bhadrak,Bhadrak,ଗଞ୍ଜାମାଳ,1602127
Bhadrak,Bhadrak,ଗବସାହି,1602161
Bhadrak,Bhadrak,ଗରଦପୁର,1602147
Bhadrak,Bhadrak,ଗୁଜିଦରଡା,1602139
Bhadrak,Bhadrak,ଗେଲଟୁଆ,1602102
Bhadrak,Bhadrak,ଗେଲପୁର,1602158
Bhadrak,Bhadrak,ଗୋପବନ୍ଧୁପୁର,1602176
Bhadrak,Bhadrak,ଗୋପାଳବିନ୍ଧା,1602142
Bhadrak,Bhadrak,ଗୋବିନ୍ଦପୁର,1602109
Bhadrak,Bhadrak,ଗୋରାମାଟି,1602174
Bhadrak,Bhadrak,ଗୋହିରାଣୀ,1602116
Bhadrak,Bhadrak,ଚକ ଶ୍ରୀଧର ପୁର,1602175
Bhadrak,Bhadrak,ଚକବେନ୍ତାଳ,1602024
Bhadrak,Bhadrak,ଚଢେୟା,1602057
Bhadrak,Bhadrak,ଚଣ୍ଡିଗାଁ,1602005
Bhadrak,Bhadrak,ଚନ୍ଦନପୁର,1602007
Bhadrak,Bhadrak,ଚରମ୍ପା,1602066
Bhadrak,Bhadrak,ଚୁଡଙ୍ଗପୁର,1602003
Bhadrak,Bhadrak,ଚୁନିଦା,1602099
Bhadrak,Bhadrak,ଛତିସବିରଜାପୁର,1602006
Bhadrak,Bhadrak,ଜଗଦଳପୁର,1602081
Bhadrak,Bhadrak,ଜଗନ୍ନାଥ ପୁର,1602155
Bhadrak,Bhadrak,ଜଗନ୍ନାଥପୁର,1602013
Bhadrak,Bhadrak,ଜଳଙ୍ଗା,1602090
Bhadrak,Bhadrak,ଜାମୁ ଗଡ଼ିଆ,1602171
Bhadrak,Bhadrak,ଜିତାନଗା,1602015
Bhadrak,Bhadrak,ଜିରାଗମ୍ଭିରା,1602059
Bhadrak,Bhadrak,ଜୟରାମପୁର,1602088
Bhadrak,Bhadrak,ଝାରସରା,1602062
Bhadrak,Bhadrak,ଟାଙ୍କୁଣି,1602100
Bhadrak,Bhadrak,ତଗିରା,1602080
Bhadrak,Bhadrak,ତରାଗଣ,1602028
Bhadrak,Bhadrak,ତଳାଙ୍ଗ,1602069
Bhadrak,Bhadrak,ତିଗିରିଆ,1602089
Bhadrak,Bhadrak,ତିସଲପୁର,1602078
Bhadrak,Bhadrak,ତିହିଡି,1602120
Bhadrak,Bhadrak,ତେନ୍ତୁଳିଗଡିଆ,1602036
Bhadrak,Bhadrak,ତୋରଣପଦା,1602052
Bhadrak,Bhadrak,ଥୋରଦା,1602072
Bhadrak,Bhadrak,ଦଇସିଂ,1602164
Bhadrak,Bhadrak,ଦହଣାଶୁଣୀ,1602041
Bhadrak,Bhadrak,ଦିନାରି,1602128
Bhadrak,Bhadrak,ଦେଉଳ ପାଳ,1602138
Bhadrak,Bhadrak,ଧର୍ମଶରଣବିନ୍ଧା,1602045
Bhadrak,Bhadrak,ନଚ୍ଛିପୁର,1602032
Bhadrak,Bhadrak,ନରିପୁର,1602156
Bhadrak,Bhadrak,ନଳାଙ୍ଗ,1602124
Bhadrak,Bhadrak,ନାଙ୍ଗୁଡି,1602095
Bhadrak,Bhadrak,ନାଲଙ୍ଗରା,1602055
Bhadrak,Bhadrak,ନୀଳକଣ୍ଠ ପୁର,1602145
Bhadrak,Bhadrak,ନୁରୁପୁର,1602077
Bhadrak,Bhadrak,ପଗଡ,1602009
Bhadrak,Bhadrak,ପରିବିନ୍ଧା ରସଳପୁର,1602016
Bhadrak,Bhadrak,ପରିବିନ୍ଧାମାରପୁର,1602027
Bhadrak,Bhadrak,ପଲ୍ଲି,1602008
Bhadrak,Bhadrak,ପାଞ୍ଚପଡା,1602086
Bhadrak,Bhadrak,ପାଣିଭଣ୍ଡାର,1602140
Bhadrak,Bhadrak,ପାଳସିଙ୍ଗା,1602039
Bhadrak,Bhadrak,ପୋଡପଡା,1602126
Bhadrak,Bhadrak,ବଂଧଗାଁ,1602085
Bhadrak,Bhadrak,ବଗମରା,1602104
Bhadrak,Bhadrak,ବଙ୍କ,1602157
Bhadrak,Bhadrak,ବଣିଆ,1602034
Bhadrak,Bhadrak,ବରଡାଡିହି,1602119
Bhadrak,Bhadrak,ବରପଦା,1602169
Bhadrak,Bhadrak,ବରାଙ୍ଗ,1602025
Bhadrak,Bhadrak,ବରାଳ ପୋଖରୀ,1602071
Bhadrak,Bhadrak,ବଲାଜିତପଡା,1602098
Bhadrak,Bhadrak,ବଳନ୍ତ,1602010
Bhadrak,Bhadrak,ବଳଭଦ୍ରପୁର,1602101
Bhadrak,Bhadrak,ବସହପୁର,1602031
Bhadrak,Bhadrak,ବହୁଦରଡା,1602125
Bhadrak,Bhadrak,ବାଉଦପୁର,1602112
Bhadrak,Bhadrak,ବାଘୁରାଇ,1602154
Bhadrak,Bhadrak,ବାଜେଟୋଲ,1602151
Bhadrak,Bhadrak,ବାଣତିଆ,1602084
Bhadrak,Bhadrak,ବାଲିଅରଡା,1602146
Bhadrak,Bhadrak,ବାସଲପୁର,1602018
Bhadrak,Bhadrak,ବାସୁଆପଦା,1602002
Bhadrak,Bhadrak,ବାସୁଦେବପୁର,1602044
Bhadrak,Bhadrak,ବାହାଦଲପୁର,1602004
Bhadrak,Bhadrak,ବିଜେଗଙ୍ଗାଧରପୁର,1602092
Bhadrak,Bhadrak,ବିଭୁତିପୁର,1602122
Bhadrak,Bhadrak,ବିରିପଡା,1602114
Bhadrak,Bhadrak,ବିଲାବାଡି,1602096
Bhadrak,Bhadrak,ବିଷ୍ଣୁପୁର ବିନ୍ଧା,1602133
Bhadrak,Bhadrak,ବେତରା,1602103
Bhadrak,Bhadrak,ବେନ୍ତାଳ,1602023
Bhadrak,Bhadrak,ବେଲା,1602042
Bhadrak,Bhadrak,ବ୍ରହ୍ମପୁର,1602014
Bhadrak,Bhadrak,ଭକ୍ତି ବ୍ରହ୍ମପୁର,1602134
Bhadrak,Bhadrak,ଭଗବାନପୁର,1602038
Bhadrak,Bhadrak,ଭଟତିରା,1602030
Bhadrak,Bhadrak,ଭବାନିବିନ୍ଧା,1602022
Bhadrak,Bhadrak,ଭୁୟାଁମହଲା,1602043
Bhadrak,Bhadrak,ମଠସାହି,1602160
Bhadrak,Bhadrak,ମଧୁସୂଦନ ପୁର,1602129
Bhadrak,Bhadrak,ମାଳିଅରୁଆ,1602033
Bhadrak,Bhadrak,ମିଟୁଆଣି,1602172
Bhadrak,Bhadrak,ମିର୍ଜାପୁର,1602152
Bhadrak,Bhadrak,ମୁଳଗାଁ,1602118
Bhadrak,Bhadrak,ରଘୁପତି ବିନ୍ଧା,1602132
Bhadrak,Bhadrak,ରଙ୍ଗରାଜପୁର,1602123
Bhadrak,Bhadrak,ରମ୍ଭିଳା,1602073
Bhadrak,Bhadrak,ରାଉତରାଗଢିଆ ପାଟଣା,1602060
Bhadrak,Bhadrak,ରାଜପୁର,1602117
Bhadrak,Bhadrak,ରାଜୁଆଳି ବିନ୍ଧା,1602137
Bhadrak,Bhadrak,ରାଞ୍ଜ,1602082
Bhadrak,Bhadrak,ରାନ୍ଧିଆ,1602105
Bhadrak,Bhadrak,ଶୁକ ନାଳିଆ,1602170
Bhadrak,Bhadrak,ଶୁଶିଳାଦେଈପୁର,1602074
Bhadrak,Bhadrak,ଶୁଶୁଆ,1602136
Bhadrak,Bhadrak,ଶ୍ରୀରାମପୁର,1602070
Bhadrak,Bhadrak,ସଏଦାବାଦ,1602091
Bhadrak,Bhadrak,ସଙ୍କରପୁର,1602148
Bhadrak,Bhadrak,ସନ୍ଥିଆ,1602149
Bhadrak,Bhadrak,ସମିଆ,1602046
Bhadrak,Bhadrak,ସରଗଡିଆ,1602035
Bhadrak,Bhadrak,ସରମଙ୍ଗା,1602106
Bhadrak,Bhadrak,ସରସତିଆ,1602079
Bhadrak,Bhadrak,ସାବରଙ୍ଗ,1602053
Bhadrak,Bhadrak,ସାମରାଏ ପୁର,1602153
Bhadrak,Bhadrak,ସାହାଡା,1602049
Bhadrak,Bhadrak,ସାହାସପୁର,1602020
Bhadrak,Bhadrak,ସିଙ୍ଗଡ଼ା,1602165
Bhadrak,Bhadrak,ସିରାପୁର,1602063
Bhadrak,Bhadrak,ସେରପୁର,1602026
Bhadrak,Bhadrak,ହମିରବିନ୍ଧା,1602040
Bhadrak,Bhadrak,ହରିପୁର,1602050
Bhadrak,Bhadrak,ହରିପୁର,1602094
Bhadrak,Bhadrak,ହରିଶଙ୍କରପୁର,1602021
Mayurbhanj,Betanati,ଅଁଳା,0902125
Mayurbhanj,Betanati,ଅଙ୍ଗାରଗଡ଼ିଆ,0902145
Mayurbhanj,Betanati,ଅଙ୍ଗାରିଆ,0902254
Mayurbhanj,Betanati,ଅଜାଡ଼ିହ,0902312
Mayurbhanj,Betanati,ଅମଣ଼ିଦା,0902038
Mayurbhanj,Betanati,ଅସ୍ତପୁରା,0902253
Mayurbhanj,Betanati,ଆଗିରିଆ,0902133
Mayurbhanj,Betanati,ଆଗଡ଼ା,0902055
Mayurbhanj,Betanati,ଆଠବାଟିଆ,0902256
Mayurbhanj,Betanati,ଆମ୍ବଗଡ଼ିଆ,0902255
Mayurbhanj,Betanati,ଆମ୍ବଯୋଡ଼ା,0902001
Mayurbhanj,Betanati,ଆଳଦିଆ,0902113
Mayurbhanj,Betanati,ଇସାଣପୁର,0902294
Mayurbhanj,Betanati,ଉଣାପୁରା,0902106
Mayurbhanj,Betanati,ଉଦିପୁର,0902002
Mayurbhanj,Betanati,ଉଦିପୁର,0902257
Mayurbhanj,Betanati,କଇଁଥାଶାସନ,0902144
Mayurbhanj,Betanati,କଇଁଫୁଲିଆ,0902171
Mayurbhanj,Betanati,କଇଁଫୁଲିଆ,0902259
Mayurbhanj,Betanati,କଣ୍ଟିପୁର,0902192
Mayurbhanj,Betanati,କଦମ୍ବାସୁଳ,0902004
Mayurbhanj,Betanati,କଦଳିଆ,0902307
Mayurbhanj,Betanati,କରଞ୍ଜକୋଇଲି,0902009
Mayurbhanj,Betanati,କଳମା,0902191
Mayurbhanj,Betanati,କଷାଫଳ,0902187
Mayurbhanj,Betanati,କସିପଦା,0902195
Mayurbhanj,Betanati,କ଼ାନ୍ଥି,0902186
Mayurbhanj,Betanati,କାଇଞ୍ଚକୋଟି,0902003
Mayurbhanj,Betanati,କାଠପାଳ,0902005
Mayurbhanj,Betanati,କାଠପାଳ,0902158
Mayurbhanj,Betanati,କୁଆଁଶୁଳ,0902208
Mayurbhanj,Betanati,କୁଜିଗଡି,0902258
Mayurbhanj,Betanati,କୁରାଢିକ,0902117
Mayurbhanj,Betanati,କୁଶ଼ୁଦା,0902292
Mayurbhanj,Betanati,କୁସୁନପୁର,0902107
Mayurbhanj,Betanati,କୃଷ୍ଣଚନ୍ଦ୍ରପୁର,0902134
Mayurbhanj,Betanati,କେନ୍ଦୁଆ,0902209
Mayurbhanj,Betanati,କେଶର଼ୀପୁର,0902010
Mayurbhanj,Betanati,କୋଠାବାଡ଼ି,0902011
Mayurbhanj,Betanati,କ୍ଷେତ୍ରପାଟଣା,0902124
Mayurbhanj,Betanati,ଖଇରବ଼ଣୀ,0902286
Mayurbhanj,Betanati,ଖଣ୍ଡଦେଉଳା,0902155
Mayurbhanj,Betanati,ଖମାରୀ,0902052
Mayurbhanj,Betanati,ଖୁଣ୍ଟା,0902166
Mayurbhanj,Betanati,ଖୁଣ୍ଟାପୁର,0902260
Mayurbhanj,Betanati,ଖଡ଼ିକାପଦା,0902261
Mayurbhanj,Betanati,ଗଉଡ଼ପାଟଣା,0902193
Mayurbhanj,Betanati,ଗଡଦେଉଳିଆ,0902194
Mayurbhanj,Betanati,ଗଣେଶ୍ଵରପୁର,0902202
Mayurbhanj,Betanati,ଗବପାଳ,0902012
Mayurbhanj,Betanati,ଗରଗଡ଼ିଆ,0902139
Mayurbhanj,Betanati,ଗରୁଡ଼ବସା,0902013
Mayurbhanj,Betanati,ଗୋବିନ୍ଦପୁର,0902143
Mayurbhanj,Betanati,ଗୋବିନ୍ଦରାଏପୁର,0902184
Mayurbhanj,Betanati,ଚକପଞ୍ଚପୁଟଳି,0902198
Mayurbhanj,Betanati,ଚନ୍ଦନମଖା,0902103
Mayurbhanj,Betanati,ଚହଲାପଦା,0902120
Mayurbhanj,Betanati,ଚାଞ୍ଛିପଦା,0902116
Mayurbhanj,Betanati,ଚାନ୍ଦପୁର଼ା,0902293
Mayurbhanj,Betanati,ଚୁଆପଦା,0902138
Mayurbhanj,Betanati,ଛଚୁଣାପଦା,0902014
Mayurbhanj,Betanati,ଛତର,0902311
Mayurbhanj,Betanati,ଛୋଟରାଏପୁର,0902285
Mayurbhanj,Betanati,ଛୋଟରାଏପୁର,0902008
Mayurbhanj,Betanati,ଜାନକାଦେଇପୁର,0902146
Mayurbhanj,Betanati,ଜାମଶୁଳ,0902118
Mayurbhanj,Betanati,ଜା଼ମପଦା,0902297
Mayurbhanj,Betanati,ଜଡ଼ିପାଳ,0902006
Mayurbhanj,Betanati,ଜୟପୁରିଆ,0902190
Mayurbhanj,Betanati,ଟିକରଗଡ଼ିଆ,0902169
Mayurbhanj,Betanati,ଟିକ଼ାୟତପୁର,0902262
Mayurbhanj,Betanati,ଠାକୁରତୋଟା,0902263
Mayurbhanj,Betanati,ଡମ୍ବରୁଡହର,0902130
Mayurbhanj,Betanati,ଡାହିସାହି,0902132
Mayurbhanj,Betanati,ଡେମ୍ଫଦା,0902148
Mayurbhanj,Betanati,ତମଛ଼ଡ଼ା ବାଟକାଟିଆ,0902196
Mayurbhanj,Betanati,ତାରାକୋଟି,0902016
Mayurbhanj,Betanati,ତାରାସୁଳ,0902007
Mayurbhanj,Betanati,ତାଳପଦା,0902183
Mayurbhanj,Betanati,ତିଳଦା,0902309
Mayurbhanj,Betanati,ତିଳପଦା,0902310
Mayurbhanj,Betanati,ତୁଳସୀଚୌରା,0902015
Mayurbhanj,Betanati,ତେନ୍ତୁଳିଗାଁ,0902126
Mayurbhanj,Betanati,ଦଲଦଲି,0902142
Mayurbhanj,Betanati,ଦହିକୋଟି,0902043
Mayurbhanj,Betanati,ଦାରିହା,0902151
Mayurbhanj,Betanati,ଦାରିହା ସାମିଲ ହାତୁଡ଼ି,0902051
Mayurbhanj,Betanati,ଦିଗାନଗର,0902264
Mayurbhanj,Betanati,ଦୁର଼୍ଗାପୁର,0902212
Mayurbhanj,Betanati,ଦୁର୍ଗାପୁର,0902102
Mayurbhanj,Betanati,ଦୁର୍ଗାପୁର,0902173
Mayurbhanj,Betanati,ଦେଓପଡ଼ା,0902152
Mayurbhanj,Betanati,ଧନପୁର,0902017
Mayurbhanj,Betanati,ନଖରା,0902149
Mayurbhanj,Betanati,ନଛ଼ିପୁରିଆ,0902211
Mayurbhanj,Betanati,ନିମୁହାଁ,0902131
Mayurbhanj,Betanati,ନୂଆଗାଁ,0902137
Mayurbhanj,Betanati,ନୂଆଗାଁ,0902140
Mayurbhanj,Betanati,ନୂଆଗାଁ,0902165
Mayurbhanj,Betanati,ନୂଆଗାଁ,0902018
Mayurbhanj,Betanati,ନୂଆଗାଁ,0902265
Mayurbhanj,Betanati,ନଡ଼ପୁର,0902135
Mayurbhanj,Betanati,ନୟାବସନ୍ତପୁର,0902282
Mayurbhanj,Betanati,ପଣସିଆ,0902267
Mayurbhanj,Betanati,ପଣ୍ଡୁଗଡ଼ିଆ,0902020
Mayurbhanj,Betanati,ପତଡ଼ା,0902290
Mayurbhanj,Betanati,ପଦାପୁରୁଣିଆ,0902269
Mayurbhanj,Betanati,ପଦ୍ମପୁର,0902206
Mayurbhanj,Betanati,ପଦ୍ମଲାଭପୁର,0902204
Mayurbhanj,Betanati,ପାଏକ ଯୁଗପୁରା,0902301
Mayurbhanj,Betanati,ପାଏକପଡା,0902021
Mayurbhanj,Betanati,ପାଟପୁର,0902022
Mayurbhanj,Betanati,ପାଟଳିପୁରା,0902153
Mayurbhanj,Betanati,ପାରହତା,0902053
Mayurbhanj,Betanati,ପାରୋଇ,0902037
Mayurbhanj,Betanati,ପିଞ୍ଛାବଣିଆ,0902100
Mayurbhanj,Betanati,ପୁରିଖୁଣ୍ଟା,0902042
Mayurbhanj,Betanati,ପୁରିନ୍ଦା,0902057
Mayurbhanj,Betanati,ପୁରୁଣାପାଣି,0902121
Mayurbhanj,Betanati,ପୁରୁଣାପାଣି,0902019
Mayurbhanj,Betanati,ପୁରୁଣାପାଣି ସାମିଲ କଖାରୁଖୁଣ୍ଟା,0902268
Mayurbhanj,Betanati,ପୁରୁଣିଆ,0902266
Mayurbhanj,Betanati,ପୁରୁଷୋତ୍ତମପୁର,0902189
Mayurbhanj,Betanati,ପୋଇଶିଳା,0902101
Mayurbhanj,Betanati,ପୋଡପଡା,0902045
Mayurbhanj,Betanati,ପ୍ରତିମାଦେଇପୁର,0902150
Mayurbhanj,Betanati,ଫାଲଝରୀ,0902119
Mayurbhanj,Betanati,ଫୁଲଝରୀ,0902164
Mayurbhanj,Betanati,ବଇଶିଙ୍ଗା,0902205
Mayurbhanj,Betanati,ବଗଲପୁର,0902174
Mayurbhanj,Betanati,ବଣ ଦାମୋଦରପୁର,0902284
Mayurbhanj,Betanati,ବଣନୂଆଗାଁ,0902200
Mayurbhanj,Betanati,ବନମାଳୀପୁର,0902273
Mayurbhanj,Betanati,ବରଜୁପୁର,0902300
Mayurbhanj,Betanati,ବର୍ତ୍ତନା,0902114
Mayurbhanj,Betanati,ବସନ୍ତପୁର,0902296
Mayurbhanj,Betanati,ବାଇଖୁଣ୍ଟା,0902179
Mayurbhanj,Betanati,ବାଘୁଆ,0902129
Mayurbhanj,Betanati,ବାଛୁରିପଦା,0902271
Mayurbhanj,Betanati,ବାମଡ଼ା,0902270
Mayurbhanj,Betanati,ବାଲକା,0902201
Mayurbhanj,Betanati,ବାଳିଆପିଟା,0902203
Mayurbhanj,Betanati,ବାହାନଡା,0902024
Mayurbhanj,Betanati,ବା଼ଘବସା,0902110
Mayurbhanj,Betanati,ବିଦୁକୁଡ଼ିଆ,0902207
Mayurbhanj,Betanati,ବିରୋଳା,0902170
Mayurbhanj,Betanati,ବିଶ୍ରାମପୁର,0902182
Mayurbhanj,Betanati,ବିଷ୍ଣୁପୁର,0902147
Mayurbhanj,Betanati,ବିଷ୍ଣୁପୁର,0902274
Mayurbhanj,Betanati,ବେଣାପୁରା,0902105
Mayurbhanj,Betanati,ବେତନଟ଼ୀ,0902023
Mayurbhanj,Betanati,ବେଲଡିହା,0902127
Mayurbhanj,Betanati,ବେଲବାରିଆ,0902160
Mayurbhanj,Betanati,ବେଲାଣପୁର,0902159
Mayurbhanj,Betanati,ବୈଦ଼ିପୁର,0902111
Mayurbhanj,Betanati,ବଡ଼ଖିରପଦା,0902167
Mayurbhanj,Betanati,ବଡ଼ଗୁମା,0902275
Mayurbhanj,Betanati,ବଡ଼ଗୋପାଳପୁର,0902272
Mayurbhanj,Betanati,ବଡ଼ଛୁରୁଣୀ,0902025
Mayurbhanj,Betanati,ବଡ଼ଶାଳ,0902291
Mayurbhanj,Betanati,ଭାଗିରଥିପୁର,0902178
Mayurbhanj,Betanati,ଭାଲିଆ,0902058
Mayurbhanj,Betanati,ଭାଲିଆଡ଼ିହା,0902306
Mayurbhanj,Betanati,ଭୀମପୁର,0902283
Mayurbhanj,Betanati,ଭୁରୁକୁଣ୍ଡି,0902041
Mayurbhanj,Betanati,ଭୁରୁଡବଣି,0902027
Mayurbhanj,Betanati,ଭୁରୁଡବଣୀ,0902141
Mayurbhanj,Betanati,ଭୋଗବାଟ଼ୀ,0902026
Mayurbhanj,Betanati,ଭ୍ରମରଗୋଲା,0902059
Mayurbhanj,Betanati,ମଉଦା,0902029
Mayurbhanj,Betanati,ମଗୁସିରିଆ,0902115
Mayurbhanj,Betanati,ମଛପଦା,0902298
Mayurbhanj,Betanati,ମଣତାପାଳ,0902181
Mayurbhanj,Betanati,ମଦାସାହି,0902295
Mayurbhanj,Betanati,ମଧୁଖୁଣ୍ଟା,0902128
Mayurbhanj,Betanati,ମଧୁନଣ୍ଡା,0902157
Mayurbhanj,Betanati,ମହନପୁର,0902162
Mayurbhanj,Betanati,ମହୁରୀ,0902213
Mayurbhanj,Betanati,ମହୁଲପାଟଣା,0902277
Mayurbhanj,Betanati,ମହୁଷାସୁଳ,0902276
Mayurbhanj,Betanati,ମହେଶ୍ଵରପୁର,0902185
Mayurbhanj,Betanati,ମାର୍ଚ୍ଚ଼ଣ୍ଡପୁର,0902180
Mayurbhanj,Betanati,ମୁକ୍ତାପୁର,0902028
Mayurbhanj,Betanati,ମୁରୁକୁଣ୍ଡିଆ,0902287
Mayurbhanj,Betanati,ମେରଦା,0902098
Mayurbhanj,Betanati,ଯାମୁନଣ୍ଡା,0902289
Mayurbhanj,Betanati,ଯୁଗପୁରା,0902288
Mayurbhanj,Betanati,ଯୁଗଳ,0902177
Mayurbhanj,Betanati,ରଘୁନାଥପୁର,0902281
Mayurbhanj,Betanati,ରଘୁନାଥପୁର,0902199
Mayurbhanj,Betanati,ରଘୁପୁର,0902278
Mayurbhanj,Betanati,ରଙ୍ଗାମାଟିଆ,0902210
Mayurbhanj,Betanati,ରଙ୍ଗଡ଼ା,0902308
Mayurbhanj,Betanati,ରାଇକମା,0902299
Mayurbhanj,Betanati,ରାଉତରା,0902034
Mayurbhanj,Betanati,ରାଉତରାପୁର,0902188
Mayurbhanj,Betanati,ରାମଚନ୍ଦ୍ରପୁର,0902061
Mayurbhanj,Betanati,ରେଣୁଗାଁ,0902030
